Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn Label,high usage,Extra Data User
7950-XWOVN,Male,Adult,No,No,No,No,0,United States,California,Oxnard,25322,No,0,11,Offer D,No,Yes,DSL,22,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,0,True,True
4647-MUZON,Female,Adult,No,No,Yes,No,0,United States,California,Port Hueneme,25634,Yes,9,18,Offer D,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.95,0,False,False
9702-AIUJO,Male,Young,Yes,No,Yes,Yes,2,United States,California,Santa Paula,32511,Yes,10,50,No Offer,Yes,Yes,DSL,41,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.8,0,True,False
8849-PRIQJ,Female,Adult,No,No,Yes,Yes,2,United States,California,Simi Valley,49027,Yes,7,67,No Offer,Yes,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,0,False,False
8851-RAGOV,Female,Young,Yes,No,Yes,No,0,United States,California,Simi Valley,64802,Yes,10,25,No Offer,Yes,Yes,DSL,73,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.05,0,True,False
5396-IZEPB,Male,Adult,No,No,No,No,0,United States,California,Summerland,576,No,0,9,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,0,False,False
1729-VLAZJ,Female,Adult,No,No,No,Yes,5,United States,California,Santa Barbara,31727,No,0,10,Offer D,No,Yes,DSL,57,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,40.25,0,True,True
8285-ABVLB,Female,Adult,No,No,Yes,No,0,United States,California,Santa Barbara,20893,No,0,70,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,0,False,False
0701-TJSEF,Male,Adult,No,No,No,No,0,United States,California,Santa Barbara,25771,No,0,9,Offer E,Yes,Yes,Cable,24,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.25,0,True,False
5712-VBOXD,Female,Adult,No,No,No,No,0,United States,California,Santa Barbara,12741,No,0,4,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.15,0,False,False
6629-LADHQ,Female,Adult,No,No,No,No,0,United States,California,Santa Barbara,10986,No,0,2,Offer E,Yes,Yes,DSL,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95,0,True,False
1559-DTODC,Male,Adult,No,No,No,No,0,United States,California,Santa Barbara,16477,No,0,19,Offer D,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,0,False,False
4797-MIWUM,Male,Young,Yes,No,Yes,Yes,3,United States,California,Goleta,49975,No,0,7,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.25,0,False,False
4537-CIBHB,Female,Adult,No,No,Yes,Yes,3,United States,California,Arvin,16206,Yes,10,9,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,0,False,False
4324-AHJKS,Female,Adult,No,No,No,No,0,United States,California,Buttonwillow,2078,No,0,5,No Offer,Yes,Yes,DSL,26,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.8,0,True,False
4355-CVPVS,Female,Adult,No,No,Yes,Yes,1,United States,California,California Hot Springs,226,Yes,4,56,No Offer,Yes,Yes,Fiber Optic,28,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,88.9,0,True,False
4495-LHSSK,Female,Young,Yes,No,No,Yes,2,United States,California,Camp Nelson,191,No,0,18,Offer D,Yes,Yes,DSL,30,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,57.65,0,True,False
5915-ANOEI,Male,Adult,No,No,Yes,No,0,United States,California,Corcoran,23506,Yes,1,70,No Offer,Yes,Yes,DSL,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,0,False,False
9861-PDSZP,Female,Young,Yes,No,No,No,0,United States,California,Delano,37280,No,0,72,No Offer,Yes,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.05,0,True,False
6704-UTUKK,Male,Adult,No,No,Yes,No,0,United States,California,Exeter,13333,Yes,3,29,No Offer,No,Yes,DSL,15,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,0,False,True
2019-HDCZY,Male,Adult,No,No,Yes,No,0,United States,California,Farmersville,8644,Yes,4,63,No Offer,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.6,0,True,False
8788-DOXSU,Male,Adult,No,No,No,No,0,United States,California,Frazier Park,4498,No,0,59,No Offer,Yes,Yes,DSL,6,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.35,0,False,False
7404-JLKQG,Female,Young,Yes,No,No,No,0,United States,California,Glennville,296,No,0,3,No Offer,Yes,Yes,Cable,42,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,57.55,0,True,False
7421-ZLUPA,Female,Adult,No,No,No,No,0,United States,California,Hanford,53204,No,0,8,No Offer,No,Yes,DSL,2,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.25,0,False,False
3274-NSDWE,Female,Adult,No,No,No,No,0,United States,California,Ivanhoe,4517,No,0,68,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,0,False,False
2632-IVXVF,Female,Adult,No,No,Yes,Yes,3,United States,California,Kernville,1873,Yes,3,68,No Offer,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.75,0,True,False
8915-NNTRC,Male,Young,Yes,No,Yes,Yes,1,United States,California,Lake Isabella,5564,Yes,4,72,No Offer,Yes,Yes,Fiber Optic,85,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,107.7,0,True,False
5914-GXMDA,Female,Adult,No,No,Yes,No,0,United States,California,Lamont,15364,Yes,1,32,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,0,False,False
7463-IFMQU,Female,Adult,No,No,Yes,No,0,United States,California,Laton,2900,Yes,1,72,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,0,False,False
2920-RNCEZ,Male,Adult,No,No,Yes,Yes,1,United States,California,Lebec,1247,Yes,10,1,No Offer,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,0,False,False
2541-YGPKE,Male,Young,Yes,No,Yes,Yes,3,United States,California,Lemon Cove,293,Yes,10,42,No Offer,Yes,Yes,DSL,69,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,63.7,0,True,False
5382-TEMLV,Male,Adult,No,No,No,No,0,United States,California,Lindsay,15508,No,0,45,No Offer,Yes,Yes,DSL,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,0,False,False
3441-CGZJH,Female,Adult,No,No,Yes,Yes,2,United States,California,Lost Hills,2502,Yes,8,43,No Offer,No,Yes,DSL,10,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,60.4,0,False,True
9592-ERDKV,Male,Adult,No,No,Yes,No,0,United States,California,Mc Farland,10781,Yes,6,37,No Offer,Yes,Yes,DSL,28,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.25,0,True,False
4778-IZARL,Male,Adult,No,No,Yes,No,0,United States,California,New Cuyama,798,Yes,8,63,No Offer,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.1,0,False,False
0432-CAJZV,Male,Adult,No,No,No,No,0,United States,California,Temecula,46171,No,0,3,No Offer,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.7,0,False,False
7008-LZVOZ,Male,Adult,No,No,Yes,Yes,3,United States,California,Pixley,4198,Yes,5,66,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,0,False,False
9365-CSLBQ,Male,Adult,No,No,No,Yes,3,United States,California,Richgrove,2956,No,0,71,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,0,False,False
5884-FBCTL,Female,Adult,No,No,Yes,Yes,2,United States,California,Shafter,15177,Yes,4,72,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.1,0,False,False
6242-FEGFD,Male,Adult,No,No,Yes,No,0,United States,California,Stratford,1729,Yes,5,66,No Offer,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,96.6,0,False,False
6194-HBGQN,Male,Young,Yes,No,No,No,0,United States,California,Taft,14937,No,0,51,No Offer,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.15,0,True,False
7634-WSWDB,Female,Young,Yes,No,No,Yes,1,United States,California,Terra Bella,5868,No,0,8,No Offer,No,Yes,DSL,51,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,38.5,0,True,False
6986-IXNDM,Male,Adult,No,No,No,No,0,United States,California,Three Rivers,2318,No,0,14,Offer D,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.9,0,False,False
2987-BJXIK,Female,Adult,No,No,No,No,0,United States,California,Tulare,56101,No,0,70,No Offer,Yes,Yes,DSL,10,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,0,False,False
9769-TSBZE,Female,Adult,No,No,No,Yes,3,United States,California,Tupman,236,No,0,70,No Offer,Yes,Yes,DSL,57,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,66.0,0,True,True
1395-WSWXR,Male,Adult,No,No,No,No,0,United States,California,Weldon,1935,No,0,24,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,0,False,False
6023-GSSXW,Female,Young,Yes,No,Yes,No,0,United States,California,Wofford Heights,2515,Yes,1,69,No Offer,Yes,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,0,True,False
6752-APNJL,Male,Young,No,No,Yes,Yes,1,United States,California,Woodlake,8870,Yes,7,42,No Offer,Yes,Yes,DSL,73,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.5,0,True,False
7446-KQISO,Male,Senior,No,No,Yes,Yes,3,United States,California,Visalia,30395,Yes,2,45,No Offer,Yes,Yes,Fiber Optic,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,0,True,False
9823-EALYC,Male,Adult,No,No,Yes,Yes,2,United States,California,Bakersfield,12963,Yes,6,72,No Offer,Yes,Yes,DSL,12,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.85,0,False,False
0582-AVCLN,Female,Adult,No,No,No,No,0,United States,California,Bakersfield,44588,No,0,38,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,0,False,False
5803-NQJZO,Male,Adult,No,No,Yes,No,0,United States,California,Bakersfield,35643,Yes,1,72,No Offer,Yes,Yes,Cable,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,67.8,0,False,False
2607-DHDAK,Male,Adult,No,No,Yes,Yes,2,United States,California,Bakersfield,59195,Yes,10,72,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,0,False,False
1073-XXCZD,Male,Adult,No,No,Yes,No,0,United States,California,Bakersfield,44915,Yes,1,55,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.7,0,False,False
0743-HRVFF,Female,Adult,No,No,Yes,Yes,3,United States,California,Bakersfield,58632,Yes,4,51,No Offer,No,Yes,DSL,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.15,0,True,False
4006-HKYHO,Male,Young,Yes,No,No,No,0,United States,California,Bakersfield,20440,No,0,63,No Offer,Yes,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.7,0,True,False
3727-JEZTU,Female,Young,Yes,No,No,No,0,United States,California,Bakersfield,40836,No,0,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,0,False,False
8143-ETQTI,Female,Young,Yes,No,Yes,Yes,3,United States,California,Bakersfield,25126,Yes,9,23,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.65,0,False,False
9667-TKTVZ,Female,Adult,No,No,No,No,0,United States,California,Los Osos,14859,No,0,2,No Offer,Yes,Yes,Cable,7,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.35,0,False,False
8570-KLJYJ,Female,Adult,No,No,No,No,0,United States,California,Arroyo Grande,24499,No,0,36,No Offer,Yes,Yes,DSL,21,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,54.45,0,True,False
7754-IXRMC,Female,Adult,No,No,No,No,0,United States,California,Atascadero,29539,No,0,1,No Offer,Yes,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.35,0,False,False
9473-CBZOP,Female,Adult,No,No,No,No,0,United States,California,Avila Beach,812,No,0,28,No Offer,Yes,Yes,Cable,7,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,59.0,0,False,False
2969-WGHQO,Female,Adult,No,No,Yes,Yes,3,United States,California,Bradley,1363,Yes,1,7,No Offer,Yes,Yes,DSL,29,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.45,0,True,False
5863-OOKCL,Female,Adult,No,No,No,No,0,United States,California,Cayucos,3220,No,0,10,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.85,0,False,False
1686-STUHN,Male,Adult,No,No,No,No,0,United States,California,Creston,1203,No,0,42,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,0,False,False
1329-VHWNP,Female,Adult,No,No,No,No,0,United States,California,Grover Beach,13106,No,0,7,No Offer,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,0,False,False
0266-GMEAO,Male,Adult,No,No,Yes,Yes,1,United States,California,Lompoc,51737,Yes,1,72,No Offer,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.3,0,False,False
5574-NXZIU,Male,Adult,No,No,No,No,0,United States,California,Los Alamos,1328,No,0,63,No Offer,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.2,0,False,False
0019-GFNTW,Female,Adult,No,No,No,No,0,United States,California,Los Olivos,1317,No,0,56,No Offer,No,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.05,0,False,False
4256-ZWTZI,Female,Young,Yes,No,No,Yes,1,United States,California,Morro Bay,10909,No,0,5,No Offer,Yes,Yes,DSL,52,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,51.0,0,True,False
8309-PPCED,Female,Adult,No,No,Yes,No,0,United States,California,Nipomo,15405,Yes,1,72,No Offer,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,0,False,False
5196-WPYOW,Male,Adult,No,No,Yes,Yes,2,United States,California,Paso Robles,35586,Yes,1,67,No Offer,Yes,Yes,Cable,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,60.05,0,False,False
4608-LCIMN,Male,Adult,No,No,Yes,Yes,3,United States,California,Pismo Beach,8564,Yes,1,8,No Offer,Yes,Yes,DSL,75,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.65,0,True,False
1485-YDHMM,Male,Adult,No,No,Yes,Yes,1,United States,California,San Ardo,670,Yes,1,52,No Offer,Yes,Yes,Fiber Optic,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,0,False,False
4054-CUMIA,Female,Young,Yes,No,Yes,Yes,1,United States,California,San Miguel,2666,Yes,10,18,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,0,False,False
0603-TPMIB,Female,Adult,No,No,Yes,Yes,2,United States,California,San Simeon,471,No,0,59,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,0,False,False
2525-GVKQU,Female,Adult,No,No,No,No,0,United States,California,Santa Margarita,2687,No,0,60,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,0,False,False
8161-QYMTT,Male,Adult,No,No,No,No,0,United States,California,Santa Maria,30540,No,0,7,No Offer,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,0,False,False
9581-GVBXT,Male,Adult,No,No,Yes,Yes,2,United States,California,Santa Maria,37364,No,0,59,Offer B,No,Yes,DSL,19,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,34.8,0,False,False
5862-BRIXZ,Male,Adult,No,No,No,No,0,United States,California,Santa Maria,43684,No,0,46,Offer B,No,Yes,DSL,13,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.75,0,False,False
5404-GGUKR,Male,Adult,No,No,No,No,0,United States,California,Santa Ynez,5710,No,0,5,Offer E,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.35,0,False,False
2126-GSEGL,Female,Adult,No,No,Yes,No,0,United States,California,Solvang,7958,Yes,7,70,No Offer,Yes,Yes,DSL,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,84.8,0,True,True
0440-QEXBZ,Female,Senior,No,No,No,No,0,United States,California,Mojave,4882,No,0,44,Offer B,Yes,Yes,DSL,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,0,True,False
2434-EEVDB,Female,Adult,No,No,Yes,No,0,United States,California,California City,8316,Yes,7,64,Offer B,Yes,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,94.6,0,False,False
6762-QVYJO,Female,Young,Yes,No,Yes,Yes,3,United States,California,Acton,7831,Yes,8,58,Offer B,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.75,0,True,False
8152-VETUR,Female,Young,Yes,No,Yes,No,0,United States,California,Bishop,13309,Yes,7,72,Offer A,Yes,Yes,Fiber Optic,58,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.7,0,True,False
4676-WLUHT,Male,Adult,No,No,No,No,0,United States,California,Darwin,64,No,0,54,Offer B,No,Yes,DSL,7,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,46.2,0,False,False
7980-MHFLQ,Female,Adult,No,No,Yes,Yes,3,United States,California,Independence,734,Yes,5,72,Offer A,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.9,0,False,False
0757-WCUUZ,Male,Young,Yes,No,Yes,Yes,3,United States,California,June Lake,618,Yes,1,54,Offer B,Yes,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,63.35,0,True,False
1629-DQQVB,Female,Young,Yes,No,No,No,0,United States,California,Keeler,71,No,0,14,No Offer,Yes,Yes,Cable,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.1,0,True,False
0374-AACSZ,Female,Senior,No,No,No,No,0,United States,California,Lancaster,35109,No,0,1,Offer E,Yes,Yes,DSL,24,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.15,0,True,True
4872-VXRIL,Male,Young,Yes,No,No,No,0,United States,California,Lancaster,49309,No,0,56,Offer B,Yes,Yes,DSL,59,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.65,0,True,False
9140-CZQZZ,Female,Adult,No,No,Yes,No,0,United States,California,Lee Vining,504,Yes,7,68,Offer A,Yes,Yes,DSL,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.6,0,False,False
3423-HHXAO,Female,Adult,No,No,Yes,Yes,1,United States,California,Littlerock,11198,Yes,2,14,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.5,0,False,False
9938-TKDGL,Male,Adult,No,No,Yes,Yes,3,United States,California,Llano,1220,Yes,9,68,Offer A,Yes,Yes,Fiber Optic,28,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.55,0,True,False
6537-QLGEX,Female,Adult,No,No,No,No,0,United States,California,Mammoth Lakes,8217,No,0,16,No Offer,No,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,38.9,0,True,False
3160-TYXLT,Male,Adult,No,No,No,No,0,United States,California,Palmdale,25370,No,0,53,Offer B,No,Yes,DSL,24,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,46.3,0,True,False
1325-USMEC,Male,Adult,No,No,Yes,No,0,United States,California,Pearblossom,1613,Yes,10,70,Offer A,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.35,0,False,False
5606-AMZBO,Female,Young,Yes,No,Yes,No,0,United States,California,Rosamond,14931,Yes,4,10,No Offer,Yes,Yes,Fiber Optic,42,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.15,0,True,False
6199-IPCAO,Female,Senior,No,No,Yes,Yes,2,United States,California,Tehachapi,25805,Yes,8,29,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.1,0,False,False
5640-CAXOA,Female,Young,Yes,No,No,No,0,United States,California,Auberry,3464,No,0,30,No Offer,No,Yes,Cable,42,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,40.35,0,True,False
2235-EZAIK,Female,Young,Yes,No,Yes,No,0,United States,California,Badger,273,Yes,9,72,Offer A,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.2,0,True,True
3847-BAERP,Female,Young,Yes,No,No,No,0,United States,California,Bass Lake,613,No,0,10,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.9,0,False,False
1453-RZFON,Female,Adult,No,No,No,Yes,3,United States,California,Cantua Creek,1766,No,0,1,Offer E,Yes,Yes,Cable,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.9,0,True,False
8263-OKETD,Female,Adult,No,No,No,No,0,United States,California,Caruthers,5446,No,0,20,No Offer,Yes,Yes,Cable,11,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.9,0,False,False
0670-KDOMA,Female,Adult,No,No,No,No,0,United States,California,Chowchilla,19391,No,0,1,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,0,False,False
2476-YGEFM,Female,Young,Yes,No,No,No,0,United States,California,Clovis,46858,No,0,29,No Offer,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,76.0,0,True,False
8687-BAFGU,Male,Adult,No,No,No,No,0,United States,California,Clovis,33856,No,0,1,Offer E,Yes,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,0,True,False
0641-EVBOJ,Male,Senior,No,No,No,No,0,United States,California,Coarsegold,9395,No,0,3,No Offer,Yes,Yes,Fiber Optic,16,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,82.3,0,False,True
0829-XXPLX,Female,Adult,No,No,No,No,0,United States,California,Cutler,5519,No,0,20,No Offer,Yes,Yes,Fiber Optic,21,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,0,True,False
9974-JFBHQ,Male,Adult,No,No,No,Yes,1,United States,California,Del Rey,1965,No,0,64,Offer B,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.15,0,True,False
6624-JDRDS,Female,Young,Yes,No,No,No,0,United States,California,Dos Palos,9388,No,0,6,Offer E,No,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.45,0,True,False
0608-JDVEC,Male,Adult,No,No,Yes,No,0,United States,California,Dunlap,506,Yes,5,50,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,0,False,False
9780-FKVVF,Male,Adult,No,No,No,No,0,United States,California,Firebaugh,9491,No,0,6,Offer E,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.15,0,False,False
1919-RTPQD,Male,Adult,No,No,Yes,Yes,1,United States,California,Fish Camp,77,Yes,7,7,Offer E,Yes,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.75,0,False,False
5214-NLTIT,Male,Young,Yes,No,Yes,Yes,1,United States,California,Five Points,1852,Yes,1,72,Offer A,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,90.8,0,True,True
3345-PBBFH,Male,Young,Yes,No,Yes,No,0,United States,California,Fowler,5635,Yes,6,8,Offer E,Yes,Yes,DSL,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,0,True,False
